Model,DPO4032
1.6096e+00,-1.33253
1.6100e+00,-1.33206
1.6104e+00,-1.32828
1.6108e+00,-1.327
1.6112e+00,-1.32684
1.6116e+00,-1.3245
1.6120e+00,-1.32566
1.6124e+00,-1.32531
1.6128e+00,-1.32691
1.6132e+00,-1.32825
1.6136e+00,-1.33159
1.6140e+00,-1.33194
1.6144e+00,-1.33478
1.6148e+00,-1.337
1.6152e+00,-1.339
1.6156e+00,-1.34019
1.6160e+00,-1.34
1.6164e+00,-1.34144
1.6168e+00,-1.33975
1.6172e+00,-1.33675
1.6176e+00,-1.33581
1.6180e+00,-1.33187
1.6184e+00,-1.33131
1.6188e+00,-1.32925
1.6192e+00,-1.32734
1.6196e+00,-1.32669
1.6200e+00,-1.32584
1.6204e+00,-1.32512
1.6208e+00,-1.32631
1.6212e+00,-1.32816
1.6216e+00,-1.32959
1.6220e+00,-1.33053
1.6224e+00,-1.33375
1.6228e+00,-1.33369
1.6232e+00,-1.33688
1.6236e+00,-1.33897
1.6240e+00,-1.33991
1.6244e+00,-1.34047
1.6248e+00,-1.33891
1.6252e+00,-1.33922
1.6256e+00,-1.33806
1.6260e+00,-1.33441
1.6264e+00,-1.33278
1.6268e+00,-1.33031
1.6272e+00,-1.32888
1.6276e+00,-1.32763
1.6280e+00,-1.3265
1.6284e+00,-1.32472
1.6288e+00,-1.32437
1.6292e+00,-1.32684
1.6296e+00,-1.32881
1.6300e+00,-1.32862
1.6304e+00,-1.33053
1.6308e+00,-1.33331
1.6312e+00,-1.33478
1.6316e+00,-1.33791
1.6320e+00,-1.33831
1.6324e+00,-1.33912
1.6328e+00,-1.33963
1.6332e+00,-1.34047
1.6336e+00,-1.33872
1.6340e+00,-1.33531
1.6344e+00,-1.33422
1.6348e+00,-1.33172
1.6352e+00,-1.32947
1.6356e+00,-1.32769
1.6360e+00,-1.32662
1.6364e+00,-1.32553
1.6368e+00,-1.32578
1.6372e+00,-1.32778
1.6376e+00,-1.32634
1.6380e+00,-1.32763
1.6384e+00,-1.32753
1.6388e+00,-1.33125
1.6392e+00,-1.33403
1.6396e+00,-1.33703
1.6400e+00,-1.33747
1.6404e+00,-1.33953
1.6408e+00,-1.33959
1.6412e+00,-1.34056
1.6416e+00,-1.33953
1.6420e+00,-1.33803
1.6424e+00,-1.33666
1.6428e+00,-1.33416
1.6432e+00,-1.33134
1.6436e+00,-1.33072
1.6440e+00,-1.32787
1.6444e+00,-1.32722
1.6448e+00,-1.32422
1.6452e+00,-1.32328
1.6456e+00,-1.32441
1.6460e+00,-1.32644
1.6464e+00,-1.32747
1.6468e+00,-1.32984
1.6472e+00,-1.33241
1.6476e+00,-1.33525
1.6480e+00,-1.33653
1.6484e+00,-1.33819
1.6488e+00,-1.33897
1.6492e+00,-1.33919
1.6496e+00,-1.33984
1.6500e+00,-1.34131
1.6504e+00,-1.33791
1.6508e+00,-1.33656
1.6512e+00,-1.33438
1.6516e+00,-1.33191
1.6520e+00,-1.32853
1.6524e+00,-1.32763
1.6528e+00,-1.32559
1.6532e+00,-1.32544
1.6536e+00,-1.32447
1.6540e+00,-1.32675
1.6544e+00,-1.32641
1.6548e+00,-1.32791
1.6552e+00,-1.33109
1.6556e+00,-1.33175
1.6560e+00,-1.33472
1.6564e+00,-1.33787
1.6568e+00,-1.33803
1.6572e+00,-1.34094
1.6576e+00,-1.34094
1.6580e+00,-1.34094
1.6584e+00,-1.33912
1.6588e+00,-1.33772
1.6592e+00,-1.33569
1.6596e+00,-1.33387
1.6600e+00,-1.3305
1.6604e+00,-1.32897
1.6608e+00,-1.3275
1.6612e+00,-1.32688
1.6616e+00,-1.32603
1.6620e+00,-1.32512
1.6624e+00,-1.32566
1.6628e+00,-1.32656
1.6632e+00,-1.32991
1.6636e+00,-1.33231
1.6640e+00,-1.33434
1.6644e+00,-1.33491
1.6648e+00,-1.33644
1.6652e+00,-1.33834
1.6656e+00,-1.33844
1.6660e+00,-1.34053
1.6664e+00,-1.33919
1.6668e+00,-1.33966
1.6672e+00,-1.3365
1.6676e+00,-1.33525
1.6680e+00,-1.33244
1.6684e+00,-1.33144
1.6688e+00,-1.32916
1.6692e+00,-1.32669
1.6696e+00,-1.32591
1.6700e+00,-1.32631
1.6704e+00,-1.32563
1.6708e+00,-1.32656
1.6712e+00,-1.32659
1.6716e+00,-1.33097
1.6720e+00,-1.3305
1.6724e+00,-1.33331
1.6728e+00,-1.33372
1.6732e+00,-1.33794
1.6736e+00,-1.33972
1.6740e+00,-1.34003
1.6744e+00,-1.33925
1.6748e+00,-1.33856
1.6752e+00,-1.34037
1.6756e+00,-1.33859
1.6760e+00,-1.33387
1.6764e+00,-1.33356
1.6768e+00,-1.32981
1.6772e+00,-1.33031
1.6776e+00,-1.32775
1.6780e+00,-1.32519
1.6784e+00,-1.32506
1.6788e+00,-1.32734
1.6792e+00,-1.32678
1.6796e+00,-1.32634
1.6800e+00,-1.32981
1.6804e+00,-1.33172
1.6808e+00,-1.33438
1.6812e+00,-1.33616
1.6816e+00,-1.33694
1.6820e+00,-1.33822
1.6824e+00,-1.34003
1.6828e+00,-1.34028
1.6832e+00,-1.34044
1.6836e+00,-1.34013
1.6840e+00,-1.33659
1.6844e+00,-1.33566
1.6848e+00,-1.33347
1.6852e+00,-1.331
1.6856e+00,-1.32837
1.6860e+00,-1.32725
1.6864e+00,-1.32697
1.6868e+00,-1.32541
1.6872e+00,-1.3265
1.6876e+00,-1.32647
1.6880e+00,-1.32672
1.6884e+00,-1.329
1.6888e+00,-1.33156
1.6892e+00,-1.33559
1.6896e+00,-1.33491
1.6900e+00,-1.338
1.6904e+00,-1.34003
1.6908e+00,-1.33991
1.6912e+00,-1.33912
1.6916e+00,-1.33822
1.6920e+00,-1.33875
1.6924e+00,-1.33778
1.6928e+00,-1.3365
1.6932e+00,-1.33266
1.6936e+00,-1.33091
1.6940e+00,-1.32837
1.6944e+00,-1.32622
1.6948e+00,-1.32522
1.6952e+00,-1.32603
1.6956e+00,-1.32609
1.6960e+00,-1.32709
1.6964e+00,-1.329
1.6968e+00,-1.33016
1.6972e+00,-1.33228
1.6976e+00,-1.33384
1.6980e+00,-1.33603
1.6984e+00,-1.33722
1.6988e+00,-1.34047
1.6992e+00,-1.34059
1.6996e+00,-1.33828
1.7000e+00,-1.33978
1.7004e+00,-1.33522
1.7008e+00,-1.33659
1.7012e+00,-1.33456
1.7016e+00,-1.33141
1.7020e+00,-1.33
1.7024e+00,-1.32806
1.7028e+00,-1.32606
1.7032e+00,-1.32631
1.7036e+00,-1.32575
1.7040e+00,-1.32309
1.7044e+00,-1.32744
1.7048e+00,-1.32759
1.7052e+00,-1.33047
1.7056e+00,-1.33131
1.7060e+00,-1.33381
1.7064e+00,-1.33719
1.7068e+00,-1.33763
1.7072e+00,-1.33903
1.7076e+00,-1.34119
1.7080e+00,-1.34022
1.7084e+00,-1.3395
1.7088e+00,-1.33838
1.7092e+00,-1.33637
1.7096e+00,-1.33528
1.7100e+00,-1.33122
1.7104e+00,-1.33006
1.7108e+00,-1.32778
1.7112e+00,-1.32616
1.7116e+00,-1.32553
1.7120e+00,-1.32525
1.7124e+00,-1.32684
1.7128e+00,-1.3285
1.7132e+00,-1.32937
1.7136e+00,-1.33066
1.7140e+00,-1.33281
1.7144e+00,-1.33506
1.7148e+00,-1.33716
1.7152e+00,-1.34009
1.7156e+00,-1.33966
1.7160e+00,-1.34163
1.7164e+00,-1.33925
1.7168e+00,-1.33912
1.7172e+00,-1.33628
1.7176e+00,-1.33528
1.7180e+00,-1.33353
1.7184e+00,-1.33053
1.7188e+00,-1.32844
1.7192e+00,-1.32794
1.7196e+00,-1.3255
1.7200e+00,-1.32466
1.7204e+00,-1.32491
1.7208e+00,-1.32563
1.7212e+00,-1.32772
1.7216e+00,-1.32934
1.7220e+00,-1.33144
1.7224e+00,-1.33247
1.7228e+00,-1.33609
1.7232e+00,-1.33791
1.7236e+00,-1.33838
1.7240e+00,-1.33984
1.7244e+00,-1.3405
1.7248e+00,-1.33909
1.7252e+00,-1.33819
1.7256e+00,-1.33822
1.7260e+00,-1.33559
1.7264e+00,-1.33297
1.7268e+00,-1.33044
1.7272e+00,-1.33047
1.7276e+00,-1.32616
1.7280e+00,-1.32616
1.7284e+00,-1.32622
1.7288e+00,-1.32456
1.7292e+00,-1.32703
1.7296e+00,-1.32716
1.7300e+00,-1.32919
1.7304e+00,-1.33213
1.7308e+00,-1.33181
1.7312e+00,-1.33569
1.7316e+00,-1.33828
1.7320e+00,-1.33909
1.7324e+00,-1.34044
1.7328e+00,-1.34009
1.7332e+00,-1.3405
1.7336e+00,-1.33847
1.7340e+00,-1.33672
1.7344e+00,-1.33444
1.7348e+00,-1.33306
1.7352e+00,-1.33028
1.7356e+00,-1.32837
1.7360e+00,-1.32784
1.7364e+00,-1.32594
1.7368e+00,-1.32481
1.7372e+00,-1.32469
1.7376e+00,-1.32669
1.7380e+00,-1.32888
1.7384e+00,-1.33053
1.7388e+00,-1.33312
1.7392e+00,-1.33419
1.7396e+00,-1.336
1.7400e+00,-1.33731
1.7404e+00,-1.33875
1.7408e+00,-1.33922
1.7412e+00,-1.34013
1.7416e+00,-1.33937
1.7420e+00,-1.33838
1.7424e+00,-1.33716
1.7428e+00,-1.33516
1.7432e+00,-1.33172
1.7436e+00,-1.32997
1.7440e+00,-1.32934
1.7444e+00,-1.32719
1.7448e+00,-1.327
1.7452e+00,-1.32575
1.7456e+00,-1.32691
1.7460e+00,-1.32694
1.7464e+00,-1.32812
1.7468e+00,-1.33119
1.7472e+00,-1.33231
1.7476e+00,-1.33397
1.7480e+00,-1.33725
1.7484e+00,-1.33906
1.7488e+00,-1.33959
1.7492e+00,-1.33947
1.7496e+00,-1.33906
1.7500e+00,-1.33928
1.7504e+00,-1.33888
1.7508e+00,-1.33681
1.7512e+00,-1.33387
1.7516e+00,-1.33337
1.7520e+00,-1.33022
1.7524e+00,-1.32744
1.7528e+00,-1.32647
1.7532e+00,-1.32753
1.7536e+00,-1.32666
1.7540e+00,-1.32622
1.7544e+00,-1.32728
1.7548e+00,-1.32697
1.7552e+00,-1.33194
1.7556e+00,-1.33322
1.7560e+00,-1.33372
1.7564e+00,-1.33637
1.7568e+00,-1.33969
1.7572e+00,-1.33888
1.7576e+00,-1.33978
1.7580e+00,-1.33931
1.7584e+00,-1.33937
1.7588e+00,-1.33859
1.7592e+00,-1.33684
1.7596e+00,-1.33312
1.7600e+00,-1.33259
1.7604e+00,-1.33094
1.7608e+00,-1.32781
1.7612e+00,-1.32772
1.7616e+00,-1.32603
1.7620e+00,-1.325
1.7624e+00,-1.32503
1.7628e+00,-1.32666
1.7632e+00,-1.32903
1.7636e+00,-1.33147
1.7640e+00,-1.33269
1.7644e+00,-1.33328
1.7648e+00,-1.33637
1.7652e+00,-1.33844
1.7656e+00,-1.34
1.7660e+00,-1.33975
1.7664e+00,-1.34003
1.7668e+00,-1.33925
1.7672e+00,-1.3385
1.7676e+00,-1.33634
1.7680e+00,-1.33419
1.7684e+00,-1.33094
1.7688e+00,-1.33119
1.7692e+00,-1.32691
1.7696e+00,-1.32688
1.7700e+00,-1.32556
1.7704e+00,-1.32416
1.7708e+00,-1.32656
1.7712e+00,-1.32812
1.7716e+00,-1.32916
1.7720e+00,-1.33103
1.7724e+00,-1.33491
1.7728e+00,-1.33737
1.7732e+00,-1.33775
1.7736e+00,-1.33959
1.7740e+00,-1.34094
1.7744e+00,-1.34053
1.7748e+00,-1.34081
1.7752e+00,-1.33916
1.7756e+00,-1.33819
1.7760e+00,-1.33544
1.7764e+00,-1.33325
1.7768e+00,-1.33103
1.7772e+00,-1.32934
1.7776e+00,-1.32756
1.7780e+00,-1.32631
1.7784e+00,-1.32572
1.7788e+00,-1.32503
1.7792e+00,-1.32675
1.7796e+00,-1.32872
1.7800e+00,-1.33038
1.7804e+00,-1.33166
1.7808e+00,-1.33197
1.7812e+00,-1.33584
1.7816e+00,-1.33737
1.7820e+00,-1.33919
1.7824e+00,-1.33897
1.7828e+00,-1.34119
1.7832e+00,-1.34075
1.7836e+00,-1.33884
1.7840e+00,-1.33597
1.7844e+00,-1.33553
1.7848e+00,-1.33303
1.7852e+00,-1.33272
1.7856e+00,-1.32981
1.7860e+00,-1.32759
1.7864e+00,-1.32597
1.7868e+00,-1.32741
1.7872e+00,-1.32612
1.7876e+00,-1.32691
1.7880e+00,-1.32812
1.7884e+00,-1.32897
1.7888e+00,-1.33288
1.7892e+00,-1.33262
1.7896e+00,-1.33628
1.7900e+00,-1.33809
1.7904e+00,-1.34028
1.7908e+00,-1.34041
1.7912e+00,-1.33975
1.7916e+00,-1.33869
1.7920e+00,-1.33778
1.7924e+00,-1.33784
1.7928e+00,-1.33453
1.7932e+00,-1.33163
1.7936e+00,-1.3315
1.7940e+00,-1.3295
1.7944e+00,-1.32675
1.7948e+00,-1.32553
1.7952e+00,-1.32706
1.7956e+00,-1.32644
1.7960e+00,-1.32856
1.7964e+00,-1.32841
1.7968e+00,-1.3305
1.7972e+00,-1.33281
1.7976e+00,-1.33522
1.7980e+00,-1.33631
1.7984e+00,-1.33756
1.7988e+00,-1.33972
1.7992e+00,-1.33956
1.7996e+00,-1.33906
1.8000e+00,-1.3395
1.8004e+00,-1.339
1.8008e+00,-1.33712
1.8012e+00,-1.33644
1.8016e+00,-1.33128
1.8020e+00,-1.331
1.8024e+00,-1.32837
1.8028e+00,-1.32763
1.8032e+00,-1.32703
1.8036e+00,-1.32631
1.8040e+00,-1.32544
1.8044e+00,-1.32697
1.8048e+00,-1.32825
1.8052e+00,-1.32906
1.8056e+00,-1.33316
1.8060e+00,-1.33472
1.8064e+00,-1.3355
1.8068e+00,-1.33756
1.8072e+00,-1.34006
1.8076e+00,-1.34141
1.8080e+00,-1.34034
1.8084e+00,-1.33991
1.8088e+00,-1.33838
1.8092e+00,-1.33644
1.8096e+00,-1.33237
1.8100e+00,-1.33234
1.8104e+00,-1.32997
1.8108e+00,-1.32741
1.8112e+00,-1.32831
1.8116e+00,-1.32706
1.8120e+00,-1.32456
1.8124e+00,-1.32572
1.8128e+00,-1.32691
1.8132e+00,-1.32937
1.8136e+00,-1.32944
1.8140e+00,-1.33237
1.8144e+00,-1.33691
1.8148e+00,-1.33662
1.8152e+00,-1.33891
1.8156e+00,-1.34041
1.8160e+00,-1.34028
1.8164e+00,-1.34041
1.8168e+00,-1.33931
1.8172e+00,-1.33634
1.8176e+00,-1.33594
1.8180e+00,-1.3335
1.8184e+00,-1.33181
1.8188e+00,-1.33022
1.8192e+00,-1.32819
1.8196e+00,-1.32703
1.8200e+00,-1.32547
1.8204e+00,-1.32628
1.8208e+00,-1.32737
1.8212e+00,-1.32706
1.8216e+00,-1.32987
1.8220e+00,-1.33159
1.8224e+00,-1.334
1.8228e+00,-1.33466
1.8232e+00,-1.33603
1.8236e+00,-1.33822
1.8240e+00,-1.33881
1.8244e+00,-1.34066
1.8248e+00,-1.33959
1.8252e+00,-1.33903
1.8256e+00,-1.33775
1.8260e+00,-1.33597
1.8264e+00,-1.33231
1.8268e+00,-1.33347
1.8272e+00,-1.33166
1.8276e+00,-1.32622
1.8280e+00,-1.32791
1.8284e+00,-1.32675
1.8288e+00,-1.32425
1.8292e+00,-1.32666
1.8296e+00,-1.32675
1.8300e+00,-1.33003
1.8304e+00,-1.33269
1.8308e+00,-1.33403
1.8312e+00,-1.33606
1.8316e+00,-1.33741
1.8320e+00,-1.33956
1.8324e+00,-1.34003
1.8328e+00,-1.3405
1.8332e+00,-1.33925
1.8336e+00,-1.34056
1.8340e+00,-1.33719
1.8344e+00,-1.33534
1.8348e+00,-1.33409
1.8352e+00,-1.33084
1.8356e+00,-1.32872
1.8360e+00,-1.32903
1.8364e+00,-1.32684
1.8368e+00,-1.32544
1.8372e+00,-1.32634
1.8376e+00,-1.32784
1.8380e+00,-1.329
1.8384e+00,-1.32987
1.8388e+00,-1.33294
1.8392e+00,-1.333
1.8396e+00,-1.33597
1.8400e+00,-1.33781
1.8404e+00,-1.33831
1.8408e+00,-1.34125
1.8412e+00,-1.34041
1.8416e+00,-1.34037
1.8420e+00,-1.34081
1.8424e+00,-1.33656
1.8428e+00,-1.33544
1.8432e+00,-1.33159
1.8436e+00,-1.33222
1.8440e+00,-1.32934
1.8444e+00,-1.32684
1.8448e+00,-1.32512
1.8452e+00,-1.32578
1.8456e+00,-1.32575
1.8460e+00,-1.32659
1.8464e+00,-1.327
1.8468e+00,-1.33119
1.8472e+00,-1.33178
1.8476e+00,-1.33434
1.8480e+00,-1.33634
1.8484e+00,-1.33862
1.8488e+00,-1.34019
1.8492e+00,-1.33987
1.8496e+00,-1.34003
1.8500e+00,-1.33869
1.8504e+00,-1.34037
1.8508e+00,-1.33678
1.8512e+00,-1.33584
1.8516e+00,-1.33344
1.8520e+00,-1.33047
1.8524e+00,-1.32797
1.8528e+00,-1.32672
1.8532e+00,-1.32709
1.8536e+00,-1.32638
1.8540e+00,-1.32603
1.8544e+00,-1.32603
1.8548e+00,-1.32963
1.8552e+00,-1.32941
1.8556e+00,-1.33334
1.8560e+00,-1.33553
1.8564e+00,-1.33709
1.8568e+00,-1.33753
1.8572e+00,-1.34016
1.8576e+00,-1.34088
1.8580e+00,-1.34141
1.8584e+00,-1.34078
1.8588e+00,-1.33925
1.8592e+00,-1.33591
1.8596e+00,-1.33387
1.8600e+00,-1.33141
1.8604e+00,-1.33047
1.8608e+00,-1.329
1.8612e+00,-1.32638
1.8616e+00,-1.32741
1.8620e+00,-1.32681
1.8624e+00,-1.32563
1.8628e+00,-1.32659
1.8632e+00,-1.32972
1.8636e+00,-1.33125
1.8640e+00,-1.333
1.8644e+00,-1.33528
1.8648e+00,-1.33656
1.8652e+00,-1.33903
1.8656e+00,-1.33916
1.8660e+00,-1.341
1.8664e+00,-1.33984
1.8668e+00,-1.33891
1.8672e+00,-1.33819
1.8676e+00,-1.33453
1.8680e+00,-1.334
1.8684e+00,-1.33259
1.8688e+00,-1.33041
1.8692e+00,-1.32847
1.8696e+00,-1.327
1.8700e+00,-1.32509
1.8704e+00,-1.32566
1.8708e+00,-1.32481
1.8712e+00,-1.32775
1.8716e+00,-1.3295
1.8720e+00,-1.331
1.8724e+00,-1.33356
1.8728e+00,-1.33563
1.8732e+00,-1.33831
1.8736e+00,-1.33934
1.8740e+00,-1.34009
1.8744e+00,-1.33931
1.8748e+00,-1.33997
1.8752e+00,-1.33956
1.8756e+00,-1.33838
1.8760e+00,-1.33741
1.8764e+00,-1.33503
1.8768e+00,-1.33294
1.8772e+00,-1.33041
1.8776e+00,-1.32853
1.8780e+00,-1.3285
1.8784e+00,-1.32672
1.8788e+00,-1.32578
1.8792e+00,-1.32662
1.8796e+00,-1.32778
1.8800e+00,-1.32919
1.8804e+00,-1.33288
1.8808e+00,-1.33219
1.8812e+00,-1.33516
1.8816e+00,-1.33772
1.8820e+00,-1.33844
1.8824e+00,-1.34066
1.8828e+00,-1.34175
1.8832e+00,-1.34056
1.8836e+00,-1.34031
1.8840e+00,-1.33744
1.8844e+00,-1.33531
1.8848e+00,-1.33184
1.8852e+00,-1.3315
1.8856e+00,-1.32931
1.8860e+00,-1.32822
1.8864e+00,-1.32694
1.8868e+00,-1.32612
1.8872e+00,-1.32497
1.8876e+00,-1.32672
1.8880e+00,-1.32841
1.8884e+00,-1.32909
1.8888e+00,-1.33222
1.8892e+00,-1.33306
1.8896e+00,-1.33775
1.8900e+00,-1.33731
1.8904e+00,-1.33878
1.8908e+00,-1.34059
1.8912e+00,-1.34072
1.8916e+00,-1.34028
1.8920e+00,-1.33925
1.8924e+00,-1.34022
1.8928e+00,-1.3365
1.8932e+00,-1.33325
1.8936e+00,-1.33191
1.8940e+00,-1.33019
1.8944e+00,-1.32756
1.8948e+00,-1.32678
1.8952e+00,-1.32541
1.8956e+00,-1.32678
1.8960e+00,-1.32606
1.8964e+00,-1.32703
1.8968e+00,-1.32881
1.8972e+00,-1.33122
1.8976e+00,-1.33359
1.8980e+00,-1.33522
1.8984e+00,-1.338
1.8988e+00,-1.34247
1.8992e+00,-1.34116
1.8996e+00,-1.34041
1.9000e+00,-1.33781
1.9004e+00,-1.33869
1.9008e+00,-1.33684
1.9012e+00,-1.33613
1.9016e+00,-1.33266
1.9020e+00,-1.33
1.9024e+00,-1.32841
1.9028e+00,-1.32634
1.9032e+00,-1.32662
1.9036e+00,-1.327
1.9040e+00,-1.32703
1.9044e+00,-1.32734
1.9048e+00,-1.32822
1.9052e+00,-1.33156
1.9056e+00,-1.33262
1.9060e+00,-1.33381
1.9064e+00,-1.33647
1.9068e+00,-1.33919
1.9072e+00,-1.33862
1.9076e+00,-1.33997
1.9080e+00,-1.34109
1.9084e+00,-1.33966
1.9088e+00,-1.33856
1.9092e+00,-1.33584
1.9096e+00,-1.33447
1.9100e+00,-1.33253
1.9104e+00,-1.33047
1.9108e+00,-1.32931
1.9112e+00,-1.32725
1.9116e+00,-1.32603
1.9120e+00,-1.32638
1.9124e+00,-1.32581
1.9128e+00,-1.32784
1.9132e+00,-1.32972
1.9136e+00,-1.33094
1.9140e+00,-1.33391
1.9144e+00,-1.33563
1.9148e+00,-1.33728
1.9152e+00,-1.3395
1.9156e+00,-1.33875
1.9160e+00,-1.34025
1.9164e+00,-1.33981
1.9168e+00,-1.339
1.9172e+00,-1.33862
1.9176e+00,-1.33722
1.9180e+00,-1.33438
1.9184e+00,-1.33184
1.9188e+00,-1.33075
1.9192e+00,-1.32766
1.9196e+00,-1.32681
1.9200e+00,-1.32647
1.9204e+00,-1.32403
1.9208e+00,-1.3265
1.9212e+00,-1.32753
1.9216e+00,-1.32841
1.9220e+00,-1.32994
1.9224e+00,-1.33156
1.9228e+00,-1.33469
1.9232e+00,-1.33709
1.9236e+00,-1.34003
1.9240e+00,-1.33956
1.9244e+00,-1.34137
1.9248e+00,-1.33953
1.9252e+00,-1.33922
1.9256e+00,-1.33791
1.9260e+00,-1.33609
1.9264e+00,-1.33303
1.9268e+00,-1.33225
1.9272e+00,-1.32969
1.9276e+00,-1.32928
1.9280e+00,-1.32709
1.9284e+00,-1.32766
1.9288e+00,-1.32591
1.9292e+00,-1.32678
1.9296e+00,-1.32756
1.9300e+00,-1.33038
1.9304e+00,-1.33222
1.9308e+00,-1.33184
1.9312e+00,-1.33459
1.9316e+00,-1.33784
1.9320e+00,-1.33972
1.9324e+00,-1.33978
1.9328e+00,-1.34081
1.9332e+00,-1.33931
1.9336e+00,-1.341
1.9340e+00,-1.33741
1.9344e+00,-1.33541
1.9348e+00,-1.33441
1.9352e+00,-1.33213
1.9356e+00,-1.33097
1.9360e+00,-1.32812
1.9364e+00,-1.32728
1.9368e+00,-1.32578
1.9372e+00,-1.32706
1.9376e+00,-1.32591
1.9380e+00,-1.32772
1.9384e+00,-1.32825
1.9388e+00,-1.33169
1.9392e+00,-1.33419
1.9396e+00,-1.33706
1.9400e+00,-1.33716
1.9404e+00,-1.33881
1.9408e+00,-1.33963
1.9412e+00,-1.34022
1.9416e+00,-1.34088
1.9420e+00,-1.33969
1.9424e+00,-1.33741
1.9428e+00,-1.33444
1.9432e+00,-1.33244
1.9436e+00,-1.32956
1.9440e+00,-1.32831
1.9444e+00,-1.32787
1.9448e+00,-1.32734
1.9452e+00,-1.32703
1.9456e+00,-1.32675
1.9460e+00,-1.32747
1.9464e+00,-1.32956
1.9468e+00,-1.32984
1.9472e+00,-1.33416
1.9476e+00,-1.33434
1.9480e+00,-1.33672
1.9484e+00,-1.33906
1.9488e+00,-1.3385
1.9492e+00,-1.33891
1.9496e+00,-1.34088
1.9500e+00,-1.33925
1.9504e+00,-1.33912
1.9508e+00,-1.33662
1.9512e+00,-1.33525
1.9516e+00,-1.33475
1.9520e+00,-1.33181
1.9524e+00,-1.32909
1.9528e+00,-1.32825
1.9532e+00,-1.32737
1.9536e+00,-1.32675
1.9540e+00,-1.32566
1.9544e+00,-1.3285
1.9548e+00,-1.32816
1.9552e+00,-1.33103
1.9556e+00,-1.33309
1.9560e+00,-1.33453
1.9564e+00,-1.33534
1.9568e+00,-1.33747
1.9572e+00,-1.33984
1.9576e+00,-1.34034
1.9580e+00,-1.33931
1.9584e+00,-1.33975
1.9588e+00,-1.33828
1.9592e+00,-1.337
1.9596e+00,-1.33534
1.9600e+00,-1.33234
1.9604e+00,-1.33128
1.9608e+00,-1.32894
1.9612e+00,-1.32837
1.9616e+00,-1.32616
1.9620e+00,-1.32566
1.9624e+00,-1.32688
1.9628e+00,-1.3255
1.9632e+00,-1.32891
1.9636e+00,-1.33194
1.9640e+00,-1.33322
1.9644e+00,-1.33528
1.9648e+00,-1.33703
1.9652e+00,-1.33856
1.9656e+00,-1.34003
1.9660e+00,-1.33906
1.9664e+00,-1.34144
1.9668e+00,-1.33925
1.9672e+00,-1.33875
1.9676e+00,-1.33766
1.9680e+00,-1.33384
1.9684e+00,-1.33294
1.9688e+00,-1.33019
1.9692e+00,-1.32753
1.9696e+00,-1.32797
1.9700e+00,-1.32662
1.9704e+00,-1.32706
1.9708e+00,-1.32591
1.9712e+00,-1.32778
1.9716e+00,-1.32978
1.9720e+00,-1.33288
1.9724e+00,-1.33303
1.9728e+00,-1.33497
1.9732e+00,-1.33672
1.9736e+00,-1.33719
1.9740e+00,-1.33959
1.9744e+00,-1.33928
1.9748e+00,-1.33975
1.9752e+00,-1.33991
1.9756e+00,-1.34003
1.9760e+00,-1.33594
1.9764e+00,-1.33363
1.9768e+00,-1.33297
1.9772e+00,-1.32919
1.9776e+00,-1.329
1.9780e+00,-1.32806
1.9784e+00,-1.32456
1.9788e+00,-1.32506
1.9792e+00,-1.32766
1.9796e+00,-1.32875
1.9800e+00,-1.32956
1.9804e+00,-1.3325
1.9808e+00,-1.3335
1.9812e+00,-1.33684
1.9816e+00,-1.33759
1.9820e+00,-1.33859
1.9824e+00,-1.34144
1.9828e+00,-1.34116
1.9832e+00,-1.34247
1.9836e+00,-1.33925
1.9840e+00,-1.33731
1.9844e+00,-1.33662
1.9848e+00,-1.33403
1.9852e+00,-1.33325
1.9856e+00,-1.33094
1.9860e+00,-1.32978
1.9864e+00,-1.32559
1.9868e+00,-1.32512
1.9872e+00,-1.32688
1.9876e+00,-1.32691
1.9880e+00,-1.32812
1.9884e+00,-1.32897
1.9888e+00,-1.33141
1.9892e+00,-1.33234
1.9896e+00,-1.33566
1.9900e+00,-1.33819
1.9904e+00,-1.33991
1.9908e+00,-1.34041
1.9912e+00,-1.34044
1.9916e+00,-1.34081
1.9920e+00,-1.33763
1.9924e+00,-1.33888
1.9928e+00,-1.33466
1.9932e+00,-1.33416
1.9936e+00,-1.33209
1.9940e+00,-1.32803
1.9944e+00,-1.32937
1.9948e+00,-1.32691
1.9952e+00,-1.32706
1.9956e+00,-1.32556
1.9960e+00,-1.32681
1.9964e+00,-1.32803
1.9968e+00,-1.33103
1.9972e+00,-1.33337
1.9976e+00,-1.334
1.9980e+00,-1.33681
1.9984e+00,-1.33834
1.9988e+00,-1.34022
1.9992e+00,-1.3385
1.9996e+00,-1.33937
2.0000e+00,-1.34141
2.0004e+00,-1.33922
2.0008e+00,-1.33906
2.0012e+00,-1.33616
2.0016e+00,-1.33512
2.0020e+00,-1.332
2.0024e+00,-1.32772
2.0028e+00,-1.32709
2.0032e+00,-1.32672
2.0036e+00,-1.32584
2.0040e+00,-1.32453
2.0044e+00,-1.32812
2.0048e+00,-1.32856
2.0052e+00,-1.3295
2.0056e+00,-1.33228
2.0060e+00,-1.33488
2.0064e+00,-1.33591
2.0068e+00,-1.33953
2.0072e+00,-1.34044
2.0076e+00,-1.33875
2.0080e+00,-1.34028
2.0084e+00,-1.33963
2.0088e+00,-1.33944
2.0092e+00,-1.33784
2.0096e+00,-1.33475
