Model,DPO4032
Firmware Version,2.30

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.4
Sample Interval,0.0004
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,-0.113
Vertical Scale,0.01
Label,
TIME,CH1
1.4724e+00,-0.11843
1.4728e+00,-0.118106
1.4732e+00,-0.118244
1.4736e+00,-0.117555
1.4740e+00,-0.117697
1.4744e+00,-0.117309
1.4748e+00,-0.117672
1.4752e+00,-0.118194
1.4756e+00,-0.117266
1.4760e+00,-0.118647
1.4764e+00,-0.117989
1.4768e+00,-0.117634
1.4772e+00,-0.116786
1.4776e+00,-0.118584
1.4780e+00,-0.117706
1.4784e+00,-0.117114
1.4788e+00,-0.117794
1.4792e+00,-0.11738
1.4796e+00,-0.118184
1.4800e+00,-0.117969
1.4804e+00,-0.11805
1.4808e+00,-0.117252
1.4812e+00,-0.117848
1.4816e+00,-0.117622
1.4820e+00,-0.117369
1.4824e+00,-0.11763
1.4828e+00,-0.117878
1.4832e+00,-0.118011
1.4836e+00,-0.117964
1.4840e+00,-0.118223
1.4844e+00,-0.117728
1.4848e+00,-0.117566
1.4852e+00,-0.117436
1.4856e+00,-0.118063
1.4860e+00,-0.118364
1.4864e+00,-0.118258
1.4868e+00,-0.117309
1.4872e+00,-0.117841
1.4876e+00,-0.11775
1.4880e+00,-0.118069
1.4884e+00,-0.117731
1.4888e+00,-0.118191
1.4892e+00,-0.117242
1.4896e+00,-0.117688
1.4900e+00,-0.117356
1.4904e+00,-0.118061
1.4908e+00,-0.11762
1.4912e+00,-0.117222
1.4916e+00,-0.118236
1.4920e+00,-0.117619
1.4924e+00,-0.117666
1.4928e+00,-0.117342
1.4932e+00,-0.117502
1.4936e+00,-0.118027
1.4940e+00,-0.117559
1.4944e+00,-0.118247
1.4948e+00,-0.117817
1.4952e+00,-0.118705
1.4956e+00,-0.117666
1.4960e+00,-0.117342
1.4964e+00,-0.118667
1.4968e+00,-0.117736
1.4972e+00,-0.117859
1.4976e+00,-0.117306
1.4980e+00,-0.11748
1.4984e+00,-0.118009
1.4988e+00,-0.11753
1.4992e+00,-0.116962
1.4996e+00,-0.117448
1.5000e+00,-0.117948
1.5004e+00,-0.118097
1.5008e+00,-0.118073
1.5012e+00,-0.117773
1.5016e+00,-0.118019
1.5020e+00,-0.117631
1.5024e+00,-0.116889
1.5028e+00,-0.118267
1.5032e+00,-0.118058
1.5036e+00,-0.117359
1.5040e+00,-0.117244
1.5044e+00,-0.117677
1.5048e+00,-0.117578
1.5052e+00,-0.117677
1.5056e+00,-0.117125
1.5060e+00,-0.117673
1.5064e+00,-0.117573
1.5068e+00,-0.11732
1.5072e+00,-0.117923
1.5076e+00,-0.118077
1.5080e+00,-0.117319
1.5084e+00,-0.117792
1.5088e+00,-0.117361
1.5092e+00,-0.117383
1.5096e+00,-0.117466
1.5100e+00,-0.117683
1.5104e+00,-0.117764
1.5108e+00,-0.117156
1.5112e+00,-0.117817
1.5116e+00,-0.11742
1.5120e+00,-0.11833
1.5124e+00,-0.117758
1.5128e+00,-0.117428
1.5132e+00,-0.117542
1.5136e+00,-0.117956
1.5140e+00,-0.117395
1.5144e+00,-0.117378
1.5148e+00,-0.117731
1.5152e+00,-0.117525
1.5156e+00,-0.118517
1.5160e+00,-0.117823
1.5164e+00,-0.11697
1.5168e+00,-0.117384
1.5172e+00,-0.117438
1.5176e+00,-0.117064
1.5180e+00,-0.117089
1.5184e+00,-0.117156
1.5188e+00,-0.117145
1.5192e+00,-0.117264
1.5196e+00,-0.11667
1.5200e+00,-0.117936
1.5204e+00,-0.117803
1.5208e+00,-0.117555
1.5212e+00,-0.117339
1.5216e+00,-0.117458
1.5220e+00,-0.117111
1.5224e+00,-0.116884
1.5228e+00,-0.117877
1.5232e+00,-0.117567
1.5236e+00,-0.117288
1.5240e+00,-0.1172
1.5244e+00,-0.117714
1.5248e+00,-0.11828
1.5252e+00,-0.117558
1.5256e+00,-0.117742
1.5260e+00,-0.116386
1.5264e+00,-0.117697
1.5268e+00,-0.117491
1.5272e+00,-0.117256
1.5276e+00,-0.117136
1.5280e+00,-0.117797
1.5284e+00,-0.117444
1.5288e+00,-0.117416
1.5292e+00,-0.117686
1.5296e+00,-0.117917
1.5300e+00,-0.117481
1.5304e+00,-0.117405
1.5308e+00,-0.117113
1.5312e+00,-0.117491
1.5316e+00,-0.117802
1.5320e+00,-0.117259
1.5324e+00,-0.117247
1.5328e+00,-0.117198
1.5332e+00,-0.117327
1.5336e+00,-0.117823
1.5340e+00,-0.11735
1.5344e+00,-0.117622
1.5348e+00,-0.117714
1.5352e+00,-0.117577
1.5356e+00,-0.117606
1.5360e+00,-0.117425
1.5364e+00,-0.117156
1.5368e+00,-0.117166
1.5372e+00,-0.118202
1.5376e+00,-0.117697
1.5380e+00,-0.117981
1.5384e+00,-0.117536
1.5388e+00,-0.117263
1.5392e+00,-0.117587
1.5396e+00,-0.117278
1.5400e+00,-0.117703
1.5404e+00,-0.116453
1.5408e+00,-0.117052
1.5412e+00,-0.117859
1.5416e+00,-0.117652
1.5420e+00,-0.117642
1.5424e+00,-0.117388
1.5428e+00,-0.11745
1.5432e+00,-0.117109
1.5436e+00,-0.117411
1.5440e+00,-0.116844
1.5444e+00,-0.117047
1.5448e+00,-0.117359
1.5452e+00,-0.117911
1.5456e+00,-0.117748
1.5460e+00,-0.117513
1.5464e+00,-0.117881
1.5468e+00,-0.117595
1.5472e+00,-0.117461
1.5476e+00,-0.117834
1.5480e+00,-0.117542
1.5484e+00,-0.118048
1.5488e+00,-0.117438
1.5492e+00,-0.11735
1.5496e+00,-0.117083
1.5500e+00,-0.117097
1.5504e+00,-0.117962
1.5508e+00,-0.117231
1.5512e+00,-0.117688
1.5516e+00,-0.117261
1.5520e+00,-0.11733
1.5524e+00,-0.118188
1.5528e+00,-0.117389
1.5532e+00,-0.1177
1.5536e+00,-0.116367
1.5540e+00,-0.117488
1.5544e+00,-0.117577
1.5548e+00,-0.117695
1.5552e+00,-0.118616
1.5556e+00,-0.118203
1.5560e+00,-0.117363
1.5564e+00,-0.117522
1.5568e+00,-0.116939
1.5572e+00,-0.117348
1.5576e+00,-0.117444
1.5580e+00,-0.117094
1.5584e+00,-0.117242
1.5588e+00,-0.118022
1.5592e+00,-0.117569
1.5596e+00,-0.117141
1.5600e+00,-0.117622
1.5604e+00,-0.117825
1.5608e+00,-0.117275
1.5612e+00,-0.117087
1.5616e+00,-0.116581
1.5620e+00,-0.116745
1.5624e+00,-0.117105
1.5628e+00,-0.117117
1.5632e+00,-0.116616
1.5636e+00,-0.116842
1.5640e+00,-0.117377
1.5644e+00,-0.117411
1.5648e+00,-0.117666
1.5652e+00,-0.117289
1.5656e+00,-0.117391
1.5660e+00,-0.117352
1.5664e+00,-0.116402
1.5668e+00,-0.116819
1.5672e+00,-0.117488
1.5676e+00,-0.117233
1.5680e+00,-0.117753
1.5684e+00,-0.117306
1.5688e+00,-0.117136
1.5692e+00,-0.117145
1.5696e+00,-0.117666
1.5700e+00,-0.117502
1.5704e+00,-0.117431
1.5708e+00,-0.117544
1.5712e+00,-0.116562
1.5716e+00,-0.116884
1.5720e+00,-0.116937
1.5724e+00,-0.11725
1.5728e+00,-0.118248
1.5732e+00,-0.117489
1.5736e+00,-0.116931
1.5740e+00,-0.117034
1.5744e+00,-0.117144
1.5748e+00,-0.117314
1.5752e+00,-0.11718
1.5756e+00,-0.116895
1.5760e+00,-0.116842
1.5764e+00,-0.117655
1.5768e+00,-0.116781
1.5772e+00,-0.116833
1.5776e+00,-0.117025
1.5780e+00,-0.116941
1.5784e+00,-0.116181
1.5788e+00,-0.118055
1.5792e+00,-0.117309
1.5796e+00,-0.117087
1.5800e+00,-0.11707
1.5804e+00,-0.117198
1.5808e+00,-0.117441
1.5812e+00,-0.116928
1.5816e+00,-0.117381
1.5820e+00,-0.117342
1.5824e+00,-0.117005
1.5828e+00,-0.117175
1.5832e+00,-0.116891
1.5836e+00,-0.117364
1.5840e+00,-0.117253
1.5844e+00,-0.117013
1.5848e+00,-0.11763
1.5852e+00,-0.117055
1.5856e+00,-0.117189
1.5860e+00,-0.11693
1.5864e+00,-0.116866
1.5868e+00,-0.117261
1.5872e+00,-0.116842
1.5876e+00,-0.117219
1.5880e+00,-0.117448
1.5884e+00,-0.117381
1.5888e+00,-0.116655
1.5892e+00,-0.116908
1.5896e+00,-0.117322
1.5900e+00,-0.117567
1.5904e+00,-0.116689
1.5908e+00,-0.116798
1.5912e+00,-0.117294
1.5916e+00,-0.117252
1.5920e+00,-0.117667
1.5924e+00,-0.116605
1.5928e+00,-0.117597
1.5932e+00,-0.117328
1.5936e+00,-0.117711
1.5940e+00,-0.117328
1.5944e+00,-0.117134
1.5948e+00,-0.116234
1.5952e+00,-0.116962
1.5956e+00,-0.117425
1.5960e+00,-0.116677
1.5964e+00,-0.117547
1.5968e+00,-0.117123
1.5972e+00,-0.118066
1.5976e+00,-0.117459
1.5980e+00,-0.11723
1.5984e+00,-0.11733
1.5988e+00,-0.117275
1.5992e+00,-0.116991
1.5996e+00,-0.117098
1.6000e+00,-0.117298
1.6004e+00,-0.116883
1.6008e+00,-0.117406
1.6012e+00,-0.117064
1.6016e+00,-0.116669
1.6020e+00,-0.11748
1.6024e+00,-0.117119
1.6028e+00,-0.117164
1.6032e+00,-0.116952
1.6036e+00,-0.117806
1.6040e+00,-0.116839
1.6044e+00,-0.116867
1.6048e+00,-0.116884
1.6052e+00,-0.116539
1.6056e+00,-0.117002
1.6060e+00,-0.117069
1.6064e+00,-0.117114
1.6068e+00,-0.116928
1.6072e+00,-0.116992
1.6076e+00,-0.117186
1.6080e+00,-0.116811
1.6084e+00,-0.117164
1.6088e+00,-0.116614
1.6092e+00,-0.117927
1.6096e+00,-0.116509
1.6100e+00,-0.116788
1.6104e+00,-0.116659
1.6108e+00,-0.117197
1.6112e+00,-0.117514
1.6116e+00,-0.117242
1.6120e+00,-0.118011
1.6124e+00,-0.117575
1.6128e+00,-0.117717
1.6132e+00,-0.11645
1.6136e+00,-0.11737
1.6140e+00,-0.117659
1.6144e+00,-0.116811
1.6148e+00,-0.11733
1.6152e+00,-0.117158
1.6156e+00,-0.117056
1.6160e+00,-0.117231
1.6164e+00,-0.117245
1.6168e+00,-0.116936
1.6172e+00,-0.117006
1.6176e+00,-0.116616
1.6180e+00,-0.116897
1.6184e+00,-0.116952
1.6188e+00,-0.116697
1.6192e+00,-0.116434
1.6196e+00,-0.116714
1.6200e+00,-0.116678
1.6204e+00,-0.117533
1.6208e+00,-0.117577
1.6212e+00,-0.11695
1.6216e+00,-0.116441
1.6220e+00,-0.11705
1.6224e+00,-0.116997
1.6228e+00,-0.1173
1.6232e+00,-0.117945
1.6236e+00,-0.117219
1.6240e+00,-0.116694
1.6244e+00,-0.11658
1.6248e+00,-0.11653
1.6252e+00,-0.117286
1.6256e+00,-0.117048
1.6260e+00,-0.116908
1.6264e+00,-0.117133
1.6268e+00,-0.116738
1.6272e+00,-0.117481
1.6276e+00,-0.117177
1.6280e+00,-0.116756
1.6284e+00,-0.11748
1.6288e+00,-0.117406
1.6292e+00,-0.116011
1.6296e+00,-0.116783
1.6300e+00,-0.117288
1.6304e+00,-0.116895
1.6308e+00,-0.116767
1.6312e+00,-0.116723
1.6316e+00,-0.117036
1.6320e+00,-0.116467
1.6324e+00,-0.117703
1.6328e+00,-0.117198
1.6332e+00,-0.11697
1.6336e+00,-0.116736
1.6340e+00,-0.116575
1.6344e+00,-0.116797
1.6348e+00,-0.117052
1.6352e+00,-0.117103
1.6356e+00,-0.117502
1.6360e+00,-0.117241
1.6364e+00,-0.117067
1.6368e+00,-0.116283
1.6372e+00,-0.11655
1.6376e+00,-0.116669
1.6380e+00,-0.117109
1.6384e+00,-0.116811
1.6388e+00,-0.117227
1.6392e+00,-0.117136
1.6396e+00,-0.11715
1.6400e+00,-0.117166
1.6404e+00,-0.117041
1.6408e+00,-0.117777
1.6412e+00,-0.116972
1.6416e+00,-0.117391
1.6420e+00,-0.117167
1.6424e+00,-0.117302
1.6428e+00,-0.116875
1.6432e+00,-0.116594
1.6436e+00,-0.116539
1.6440e+00,-0.117059
1.6444e+00,-0.11627
1.6448e+00,-0.117211
1.6452e+00,-0.116753
1.6456e+00,-0.117458
1.6460e+00,-0.117003
1.6464e+00,-0.116509
1.6468e+00,-0.116647
1.6472e+00,-0.116561
1.6476e+00,-0.116552
1.6480e+00,-0.116909
1.6484e+00,-0.116928
1.6488e+00,-0.117005
1.6492e+00,-0.116958
1.6496e+00,-0.117158
1.6500e+00,-0.117283
1.6504e+00,-0.117491
1.6508e+00,-0.116441
1.6512e+00,-0.117091
1.6516e+00,-0.117125
1.6520e+00,-0.116498
1.6524e+00,-0.116944
1.6528e+00,-0.117317
1.6532e+00,-0.116906
1.6536e+00,-0.116444
1.6540e+00,-0.117531
1.6544e+00,-0.117178
1.6548e+00,-0.116519
1.6552e+00,-0.116633
1.6556e+00,-0.117469
1.6560e+00,-0.117428
1.6564e+00,-0.116864
1.6568e+00,-0.116809
1.6572e+00,-0.116777
1.6576e+00,-0.116573
1.6580e+00,-0.116905
1.6584e+00,-0.116594
1.6588e+00,-0.117125
1.6592e+00,-0.116509
1.6596e+00,-0.117081
1.6600e+00,-0.117109
1.6604e+00,-0.116767
1.6608e+00,-0.117211
1.6612e+00,-0.116906
1.6616e+00,-0.117709
1.6620e+00,-0.117194
1.6624e+00,-0.116744
1.6628e+00,-0.116925
1.6632e+00,-0.1172
1.6636e+00,-0.115933
1.6640e+00,-0.116625
1.6644e+00,-0.116842
1.6648e+00,-0.116888
1.6652e+00,-0.117181
1.6656e+00,-0.116984
1.6660e+00,-0.117273
1.6664e+00,-0.116325
1.6668e+00,-0.116766
1.6672e+00,-0.116584
1.6676e+00,-0.116897
1.6680e+00,-0.117175
1.6684e+00,-0.116292
1.6688e+00,-0.116919
1.6692e+00,-0.116842
1.6696e+00,-0.116658
1.6700e+00,-0.116908
1.6704e+00,-0.116834
1.6708e+00,-0.11752
1.6712e+00,-0.116897
1.6716e+00,-0.117295
1.6720e+00,-0.116391
1.6724e+00,-0.116528
1.6728e+00,-0.116405
1.6732e+00,-0.117056
1.6736e+00,-0.117341
1.6740e+00,-0.116692
1.6744e+00,-0.117081
1.6748e+00,-0.116255
1.6752e+00,-0.117155
1.6756e+00,-0.116017
1.6760e+00,-0.116797
1.6764e+00,-0.116981
1.6768e+00,-0.116744
1.6772e+00,-0.117014
1.6776e+00,-0.116217
1.6780e+00,-0.11687
1.6784e+00,-0.116973
1.6788e+00,-0.116744
1.6792e+00,-0.117566
1.6796e+00,-0.116853
1.6800e+00,-0.116658
1.6804e+00,-0.116841
1.6808e+00,-0.117034
1.6812e+00,-0.116658
1.6816e+00,-0.116961
1.6820e+00,-0.117297
1.6824e+00,-0.116594
1.6828e+00,-0.117125
1.6832e+00,-0.117558
1.6836e+00,-0.1175
1.6840e+00,-0.11707
1.6844e+00,-0.116991
1.6848e+00,-0.116486
1.6852e+00,-0.116592
1.6856e+00,-0.116872
1.6860e+00,-0.115966
1.6864e+00,-0.117308
1.6868e+00,-0.115998
1.6872e+00,-0.117319
1.6876e+00,-0.117413
1.6880e+00,-0.116792
1.6884e+00,-0.117242
1.6888e+00,-0.116936
1.6892e+00,-0.116948
1.6896e+00,-0.116587
1.6900e+00,-0.116658
1.6904e+00,-0.116455
1.6908e+00,-0.11658
1.6912e+00,-0.117278
1.6916e+00,-0.116809
1.6920e+00,-0.116533
1.6924e+00,-0.117056
1.6928e+00,-0.116853
1.6932e+00,-0.116853
1.6936e+00,-0.116895
1.6940e+00,-0.11692
1.6944e+00,-0.116816
1.6948e+00,-0.117219
1.6952e+00,-0.115741
1.6956e+00,-0.116669
1.6960e+00,-0.11702
1.6964e+00,-0.117067
1.6968e+00,-0.116445
1.6972e+00,-0.116884
1.6976e+00,-0.117134
1.6980e+00,-0.116356
1.6984e+00,-0.116908
1.6988e+00,-0.117188
1.6992e+00,-0.1168
1.6996e+00,-0.116766
1.7000e+00,-0.116855
1.7004e+00,-0.116922
1.7008e+00,-0.116952
1.7012e+00,-0.117675
1.7016e+00,-0.116388
1.7020e+00,-0.116655
1.7024e+00,-0.117169
1.7028e+00,-0.116894
1.7032e+00,-0.116314
1.7036e+00,-0.116577
1.7040e+00,-0.117167
1.7044e+00,-0.116623
1.7048e+00,-0.116886
1.7052e+00,-0.117198
1.7056e+00,-0.117275
1.7060e+00,-0.116486
1.7064e+00,-0.117058
1.7068e+00,-0.116475
1.7072e+00,-0.116272
1.7076e+00,-0.116789
1.7080e+00,-0.116722
1.7084e+00,-0.116703
1.7088e+00,-0.116442
1.7092e+00,-0.116956
1.7096e+00,-0.116409
1.7100e+00,-0.116616
1.7104e+00,-0.116694
1.7108e+00,-0.11655
1.7112e+00,-0.116517
1.7116e+00,-0.116814
1.7120e+00,-0.116692
1.7124e+00,-0.116873
1.7128e+00,-0.116572
1.7132e+00,-0.116769
1.7136e+00,-0.116562
1.7140e+00,-0.116464
1.7144e+00,-0.116203
1.7148e+00,-0.115964
1.7152e+00,-0.117062
1.7156e+00,-0.117447
1.7160e+00,-0.116844
1.7164e+00,-0.116814
1.7168e+00,-0.116712
1.7172e+00,-0.116928
1.7176e+00,-0.117634
1.7180e+00,-0.116623
1.7184e+00,-0.116895
1.7188e+00,-0.116919
1.7192e+00,-0.116784
1.7196e+00,-0.116864
1.7200e+00,-0.117309
1.7204e+00,-0.116992
1.7208e+00,-0.116602
1.7212e+00,-0.116142
1.7216e+00,-0.116781
1.7220e+00,-0.11577
1.7224e+00,-0.116584
1.7228e+00,-0.116506
1.7232e+00,-0.117066
1.7236e+00,-0.116462
1.7240e+00,-0.115727
1.7244e+00,-0.116539
1.7248e+00,-0.1164
1.7252e+00,-0.116725
1.7256e+00,-0.117091
1.7260e+00,-0.116159
1.7264e+00,-0.116705
1.7268e+00,-0.11708
1.7272e+00,-0.117122
1.7276e+00,-0.116733
1.7280e+00,-0.116531
1.7284e+00,-0.116852
1.7288e+00,-0.116305
1.7292e+00,-0.116211
1.7296e+00,-0.117147
1.7300e+00,-0.116525
1.7304e+00,-0.11625
1.7308e+00,-0.117394
1.7312e+00,-0.116841
1.7316e+00,-0.116181
1.7320e+00,-0.116277
1.7324e+00,-0.116863
1.7328e+00,-0.116314
1.7332e+00,-0.116031
1.7336e+00,-0.116753
1.7340e+00,-0.116789
1.7344e+00,-0.116228
1.7348e+00,-0.117313
1.7352e+00,-0.117155
1.7356e+00,-0.116064
1.7360e+00,-0.116073
1.7364e+00,-0.116634
1.7368e+00,-0.115867
1.7372e+00,-0.116356
1.7376e+00,-0.115602
1.7380e+00,-0.116595
1.7384e+00,-0.117587
1.7388e+00,-0.116916
1.7392e+00,-0.11678
1.7396e+00,-0.116453
1.7400e+00,-0.116092
1.7404e+00,-0.116773
1.7408e+00,-0.116606
1.7412e+00,-0.117094
1.7416e+00,-0.116628
1.7420e+00,-0.116419
1.7424e+00,-0.116806
1.7428e+00,-0.116439
1.7432e+00,-0.116998
1.7436e+00,-0.11655
1.7440e+00,-0.116278
1.7444e+00,-0.116623
1.7448e+00,-0.116375
1.7452e+00,-0.116228
1.7456e+00,-0.115491
1.7460e+00,-0.116553
1.7464e+00,-0.116797
1.7468e+00,-0.117134
1.7472e+00,-0.116256
1.7476e+00,-0.116548
1.7480e+00,-0.116691
1.7484e+00,-0.116364
1.7488e+00,-0.116734
1.7492e+00,-0.11668
1.7496e+00,-0.116484
1.7500e+00,-0.116777
1.7504e+00,-0.116703
1.7508e+00,-0.117234
1.7512e+00,-0.1168
1.7516e+00,-0.116181
1.7520e+00,-0.116153
1.7524e+00,-0.116917
1.7528e+00,-0.116834
1.7532e+00,-0.11657
1.7536e+00,-0.116908
1.7540e+00,-0.116139
1.7544e+00,-0.115913
1.7548e+00,-0.116397
1.7552e+00,-0.116669
1.7556e+00,-0.117469
1.7560e+00,-0.1172
1.7564e+00,-0.115717
1.7568e+00,-0.116989
1.7572e+00,-0.116594
1.7576e+00,-0.115708
1.7580e+00,-0.116409
1.7584e+00,-0.117381
1.7588e+00,-0.117286
1.7592e+00,-0.116084
1.7596e+00,-0.116517
1.7600e+00,-0.116811
1.7604e+00,-0.115845
1.7608e+00,-0.116073
1.7612e+00,-0.115494
1.7616e+00,-0.116702
1.7620e+00,-0.116573
1.7624e+00,-0.116572
1.7628e+00,-0.116353
1.7632e+00,-0.11627
1.7636e+00,-0.116594
1.7640e+00,-0.11617
1.7644e+00,-0.116483
1.7648e+00,-0.115916
1.7652e+00,-0.115998
1.7656e+00,-0.116842
1.7660e+00,-0.116492
1.7664e+00,-0.116327
1.7668e+00,-0.117027
1.7672e+00,-0.116639
1.7676e+00,-0.11658
1.7680e+00,-0.116369
1.7684e+00,-0.117013
1.7688e+00,-0.116759
1.7692e+00,-0.116636
1.7696e+00,-0.116311
1.7700e+00,-0.115914
1.7704e+00,-0.116239
1.7708e+00,-0.116208
1.7712e+00,-0.115664
1.7716e+00,-0.116606
1.7720e+00,-0.116106
1.7724e+00,-0.116797
1.7728e+00,-0.11652
1.7732e+00,-0.116384
1.7736e+00,-0.116542
1.7740e+00,-0.116852
1.7744e+00,-0.116247
1.7748e+00,-0.115944
1.7752e+00,-0.117142
1.7756e+00,-0.115859
1.7760e+00,-0.116248
1.7764e+00,-0.117102
1.7768e+00,-0.116656
1.7772e+00,-0.116883
1.7776e+00,-0.116214
1.7780e+00,-0.115386
1.7784e+00,-0.116594
1.7788e+00,-0.116202
1.7792e+00,-0.116119
1.7796e+00,-0.116095
1.7800e+00,-0.116573
1.7804e+00,-0.116583
1.7808e+00,-0.116489
1.7812e+00,-0.116506
1.7816e+00,-0.117156
1.7820e+00,-0.116678
1.7824e+00,-0.116766
1.7828e+00,-0.116078
1.7832e+00,-0.116453
1.7836e+00,-0.116106
1.7840e+00,-0.116139
1.7844e+00,-0.116691
1.7848e+00,-0.117122
1.7852e+00,-0.116366
1.7856e+00,-0.115978
1.7860e+00,-0.116125
1.7864e+00,-0.116983
1.7868e+00,-0.116245
1.7872e+00,-0.116831
1.7876e+00,-0.115727
1.7880e+00,-0.11575
1.7884e+00,-0.116516
1.7888e+00,-0.116095
1.7892e+00,-0.116503
1.7896e+00,-0.116905
1.7900e+00,-0.116052
1.7904e+00,-0.116075
1.7908e+00,-0.116475
1.7912e+00,-0.116075
1.7916e+00,-0.116614
1.7920e+00,-0.117339
1.7924e+00,-0.115945
1.7928e+00,-0.116075
1.7932e+00,-0.116533
1.7936e+00,-0.116011
1.7940e+00,-0.116763
1.7944e+00,-0.116497
1.7948e+00,-0.116528
1.7952e+00,-0.116419
1.7956e+00,-0.11625
1.7960e+00,-0.116928
1.7964e+00,-0.116825
1.7968e+00,-0.116291
1.7972e+00,-0.116956
1.7976e+00,-0.115988
1.7980e+00,-0.115911
1.7984e+00,-0.116952
1.7988e+00,-0.116634
1.7992e+00,-0.116303
1.7996e+00,-0.116192
1.8000e+00,-0.115511
1.8004e+00,-0.116497
1.8008e+00,-0.116591
1.8012e+00,-0.116277
1.8016e+00,-0.116809
1.8020e+00,-0.115663
1.8024e+00,-0.116623
1.8028e+00,-0.116234
1.8032e+00,-0.116369
1.8036e+00,-0.116272
1.8040e+00,-0.116298
1.8044e+00,-0.116448
1.8048e+00,-0.115922
1.8052e+00,-0.116592
1.8056e+00,-0.116381
1.8060e+00,-0.116602
1.8064e+00,-0.116572
1.8068e+00,-0.1162
1.8072e+00,-0.115653
1.8076e+00,-0.115641
1.8080e+00,-0.116138
1.8084e+00,-0.116392
1.8088e+00,-0.115911
1.8092e+00,-0.11653
1.8096e+00,-0.115619
1.8100e+00,-0.116278
1.8104e+00,-0.11645
1.8108e+00,-0.116042
1.8112e+00,-0.116084
1.8116e+00,-0.116041
1.8120e+00,-0.115936
1.8124e+00,-0.116667
1.8128e+00,-0.116291
1.8132e+00,-0.115552
1.8136e+00,-0.116842
1.8140e+00,-0.116223
1.8144e+00,-0.116356
1.8148e+00,-0.116106
1.8152e+00,-0.116325
1.8156e+00,-0.116797
1.8160e+00,-0.116023
1.8164e+00,-0.116216
1.8168e+00,-0.115794
1.8172e+00,-0.115748
1.8176e+00,-0.115816
1.8180e+00,-0.116562
1.8184e+00,-0.116641
1.8188e+00,-0.115967
1.8192e+00,-0.116542
1.8196e+00,-0.116678
1.8200e+00,-0.116292
1.8204e+00,-0.116225
1.8208e+00,-0.116475
1.8212e+00,-0.115722
1.8216e+00,-0.116386
1.8220e+00,-0.115936
1.8224e+00,-0.116239
1.8228e+00,-0.116409
1.8232e+00,-0.116514
1.8236e+00,-0.115997
1.8240e+00,-0.115869
1.8244e+00,-0.11582
1.8248e+00,-0.115819
1.8252e+00,-0.116367
1.8256e+00,-0.11572
1.8260e+00,-0.116214
1.8264e+00,-0.116475
1.8268e+00,-0.116017
1.8272e+00,-0.115984
1.8276e+00,-0.116603
1.8280e+00,-0.116841
1.8284e+00,-0.116648
1.8288e+00,-0.116227
1.8292e+00,-0.116325
1.8296e+00,-0.115966
1.8300e+00,-0.116698
1.8304e+00,-0.11613
1.8308e+00,-0.116386
1.8312e+00,-0.117027
1.8316e+00,-0.116031
1.8320e+00,-0.116994
1.8324e+00,-0.116106
1.8328e+00,-0.115428
1.8332e+00,-0.117077
1.8336e+00,-0.116733
1.8340e+00,-0.116403
1.8344e+00,-0.115575
1.8348e+00,-0.116725
1.8352e+00,-0.116295
1.8356e+00,-0.116478
1.8360e+00,-0.116019
1.8364e+00,-0.116811
1.8368e+00,-0.116953
1.8372e+00,-0.116761
1.8376e+00,-0.115889
1.8380e+00,-0.115825
1.8384e+00,-0.115913
1.8388e+00,-0.115908
1.8392e+00,-0.116009
1.8396e+00,-0.116461
1.8400e+00,-0.116625
1.8404e+00,-0.116992
1.8408e+00,-0.116484
1.8412e+00,-0.116523
1.8416e+00,-0.116025
1.8420e+00,-0.115717
1.8424e+00,-0.116614
1.8428e+00,-0.116323
1.8432e+00,-0.116334
1.8436e+00,-0.115553
1.8440e+00,-0.115764
1.8444e+00,-0.116342
1.8448e+00,-0.116338
1.8452e+00,-0.116937
1.8456e+00,-0.116373
1.8460e+00,-0.116053
1.8464e+00,-0.115261
1.8468e+00,-0.115667
1.8472e+00,-0.115977
1.8476e+00,-0.11588
1.8480e+00,-0.11643
1.8484e+00,-0.116562
1.8488e+00,-0.116538
1.8492e+00,-0.115763
1.8496e+00,-0.115967
1.8500e+00,-0.116284
1.8504e+00,-0.115936
1.8508e+00,-0.116023
1.8512e+00,-0.116088
1.8516e+00,-0.11617
1.8520e+00,-0.116045
1.8524e+00,-0.116208
1.8528e+00,-0.115727
1.8532e+00,-0.116291
1.8536e+00,-0.115878
1.8540e+00,-0.115933
1.8544e+00,-0.115881
1.8548e+00,-0.116283
1.8552e+00,-0.114994
1.8556e+00,-0.115942
1.8560e+00,-0.115708
1.8564e+00,-0.116183
1.8568e+00,-0.116548
1.8572e+00,-0.116552
1.8576e+00,-0.116705
1.8580e+00,-0.116202
1.8584e+00,-0.11613
1.8588e+00,-0.11563
1.8592e+00,-0.115738
1.8596e+00,-0.115545
1.8600e+00,-0.115944
1.8604e+00,-0.115891
1.8608e+00,-0.116052
1.8612e+00,-0.116055
1.8616e+00,-0.116831
1.8620e+00,-0.116202
1.8624e+00,-0.11653
1.8628e+00,-0.115333
1.8632e+00,-0.116683
1.8636e+00,-0.116603
1.8640e+00,-0.115997
1.8644e+00,-0.115925
1.8648e+00,-0.115469
1.8652e+00,-0.117002
1.8656e+00,-0.116506
1.8660e+00,-0.115933
1.8664e+00,-0.11563
1.8668e+00,-0.11573
1.8672e+00,-0.116186
1.8676e+00,-0.116034
